SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMP Body Site,HMP Oxygen,InterPro (Domain),InterPro (Family),InterPro (Homologous Superfamily),InterPro (Other),KEGG ID,Kingdom,name,NCBI IDs,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
1439979,,,Bacilli,6-phospho-alpha-glucosidase ,,Enterococcaceae,AUF12_03400,Enterococcus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A2N8PWH5,GI:896214914|EMBL-CDS:PNE49598.1|REFSEQ:WP_049218394.1,Lactobacillales,Enterococcus avium ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,443,BLASTHIT,A0A2N8PWH5,Enterococcus avium,,Bacteria,,33945,TrEMBL
1439980,,,Bacilli,Maltose-6'-phosphate glucosidase ,,Enterococcaceae,AUF12_04420,Enterococcus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A2N8PX09,GI:510807127|GI:1105277919|EMBL-CDS:PNE49786.1|REFSEQ:WP_016181885.1,Lactobacillales,Enterococcus avium ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,442,BLASTHIT,A0A2N8PX09,Enterococcus avium,,Bacteria,,33945,TrEMBL
1439992,,,Bacilli,6-phospho-alpha-glucosidase ,,Lactobacillaceae,EAI04_03830,Lactobacillus,,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3M0PII8,GI:1023815985|GI:1023863860|GI:666672836|GI:506306394|GI:1023851480|GI:1273863180|GI:1023877976|GI:1023850472|EMBL-CDS:RMC60440.1,Lactobacillales,Lactobacillus plantarum.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,443,BLASTHIT,A0A3M0PII8,Lactobacillus plantarum,,Bacteria,,1590,TrEMBL
1439994,,,Bacilli,6-phospho-alpha-glucosidase ,,Enterococcaceae,EGX28_06890,Enterococcus,,Skin,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3N3ZJB7,GI:510805094|EMBL-CDS:ROZ44970.1,Lactobacillales,Enterococcus avium ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,443,BLASTHIT,A0A3N3ZJB7,Enterococcus avium,,Bacteria,,33945,TrEMBL
1439997,,GH4,Erysipelotrichia,Phospho-alpha-glucosidase PagL ,3.2.1.- {ECO:0000313|EMBL:EDP11586.1},Erysipelotrichaceae,EUBDOL_00764,Absiella,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,A8RAB6,GI:490936820|GI:158433297|EMBL-CDS:EDP11586.1|REFSEQ:WP_004798657.1,Erysipelotrichales,Absiella dolichum DSM 3991.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,468,BLASTHIT,A8RAB6,Absiella dolichum DSM 3991,428127.EUBDOL_00764,Bacteria,,428127,TrEMBL
1439998,,,Coriobacteriia,Maltose-6'-phosphate glucosidase MalH ,3.2.1.122 {ECO:0000313|EMBL:EEA91447.1},Coriobacteriaceae,COLSTE_00362,Collinsella,0050081 maltose-6'-phosphate glucosidase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,B6G8F4,GI:210160476|EMBL-CDS:EEA91447.1,Coriobacteriales,Collinsella stercoris DSM 13279.,FALSE,,,PF02056|PF11975,Actinobacteria,FALSE,466,BLASTHIT,B6G8F4,Collinsella stercoris DSM 13279,445975.COLSTE_00362,Bacteria,,445975,TrEMBL
1439999,,,Bacilli,Maltose-6'-phosphate glucosidase ,3.2.1.122 {ECO:0000313|EMBL:EFH30310.1},Lactobacillaceae,HMPREF0526_10463,Lactobacillus,0050081 maltose-6'-phosphate glucosidase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Urogenital tract,Microaerophilic,IPR022616,IPR001088,IPR015955|IPR036291,,,,D6S2G8,GI:297150013|GI:493634348|EMBL-CDS:EFH30310.1|REFSEQ:WP_006586193.1,Lactobacillales,Lactobacillus jensenii JV-V16.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,447,BLASTHIT,D6S2G8,Lactobacillus jensenii JV-V16,,Bacteria,,525329,TrEMBL
1440001,,,Clostridia,Maltose-6'-phosphate glucosidase ,,Clostridiaceae,HMPREF0240_02691,Clostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,F0Z0R0,GI:324031400|EMBL-CDS:EGB92681.1,Clostridiales,Clostridium sp. D5.,TRUE,,,PF02056|PF11975,Firmicutes,FALSE,457,BLASTHIT,F0Z0R0,Clostridium sp. D5,556261.HMPREF0240_02691,Bacteria,,556261,TrEMBL
1440010,,,Bacilli,6-phospho-alpha-glucosidase ,,Lactobacillaceae,PY66_08775,Lactobacillus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A180CIE8,GI:1034334048|GI:1034398393|GI:1035878310|EMBL-CDS:OAU13250.1|REFSEQ:WP_064656598.1,Lactobacillales,Lactobacillus rhamnosus.,FALSE,fig|47715.141.peg.2120,,PF02056|PF11975,Firmicutes,FALSE,461,BLASTHIT,A0A180CIE8,Lactobacillus rhamnosus,,Bacteria,,47715,TrEMBL
1440032,,,Erysipelotrichia,6-phospho-alpha-glucosidase ,,Erysipelotrichaceae,DW242_02865,Erysipelatoclostridium,,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3E3AIB3,GI:489631103|EMBL-CDS:RGC90946.1|REFSEQ:WP_003535543.1,Erysipelotrichales,Erysipelatoclostridium ramosum.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,441,BLASTHIT,A0A3E3AIB3,Erysipelatoclostridium ramosum,,Bacteria,,1547,TrEMBL
1440033,,,Erysipelotrichia,6-phospho-alpha-glucosidase ,,Erysipelotrichaceae,DXB93_06520,Erysipelatoclostridium,,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3E3EF54,EMBL-CDS:RGD86272.1,Erysipelotrichales,Erysipelatoclostridium ramosum.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,441,BLASTHIT,A0A3E3EF54,Erysipelatoclostridium ramosum,,Bacteria,,1547,TrEMBL
1440034,,,Bacilli,Maltose-6'-phosphate glucosidase ,,Enterococcaceae,EGW14_11390,Enterococcus,,Skin|Not Specified,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A3N3HKW0,GI:1304106338|GI:1192871817|GI:488252952|EMBL-CDS:ROX34674.1|EMBL-CDS:ROX49374.1|EMBL-CDS:ROX87634.1|EMBL-CDS:ROX97882.1|EMBL-CDS:ROY04806.1|EMBL-CDS:ROY27347.1|EMBL-CDS:ROY39240.1|EMBL-CDS:ROY47324.1|EMBL-CDS:ROY61457.1|EMBL-CDS:ROY71315.1|EMBL-CDS:ROZ05569.1|EMBL-CDS:ROZ14707.1|EMBL-CDS:ROZ17690.1|EMBL-CDS:ROZ18064.1|EMBL-CDS:ROZ25857.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,441,BLASTHIT,A0A3N3HKW0,Enterococcus faecium,,Bacteria,,1352,TrEMBL
1440036,,,Erysipelotrichia,Family 4 glycosyl hydrolase ,,Erysipelotrichaceae,CLORAM_00681,Erysipelatoclostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,B0N245,GI:489631103|GI:167705226|EMBL-CDS:EDS19805.1|REFSEQ:WP_003535543.1,Erysipelotrichales,Erysipelatoclostridium ramosum DSM 1402.,TRUE,,,PF02056|PF11975,Firmicutes,FALSE,441,BLASTHIT,B0N245,Erysipelatoclostridium ramosum DSM 1402,445974.CLORAM_00681,Bacteria,,445974,TrEMBL
1440041,,,Erysipelotrichia,Uncharacterized protein ,,Erysipelotrichaceae,HMPREF1021_02472,Coprobacillus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,G9R3H8,GI:489631103|GI:365260910|EMBL-CDS:EHM90847.1|REFSEQ:WP_003535543.1,Erysipelotrichales,Coprobacillus sp. 3_3_56FAA.,FALSE,fig|665941.3.peg.2474,,PF02056|PF11975,Firmicutes,FALSE,441,BLASTHIT,G9R3H8,Coprobacillus sp. 3_3_56FAA,,Bacteria,,665941,TrEMBL
1440042,,,Erysipelotrichia,Uncharacterized protein ,,Erysipelotrichaceae,HMPREF0978_02646,Coprobacillus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,H1ANZ8,GI:373913463|GI:489631103|EMBL-CDS:EHQ45300.1|REFSEQ:WP_003535543.1,Erysipelotrichales,Coprobacillus sp. 8_2_54BFAA.,FALSE,fig|469597.4.peg.2671,,PF02056|PF11975,Firmicutes,FALSE,441,BLASTHIT,H1ANZ8,Coprobacillus sp. 8_2_54BFAA,,Bacteria,,469597,TrEMBL
1440072,,,Gammaproteobacteria,6-phospho-alpha-glucosidase ,,Enterobacteriaceae,CP995_09015,Klebsiella,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A2A5PU83,EMBL-CDS:PCQ20377.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,441,BLASTHIT,A0A2A5PU83,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1440079,,,Fusobacteriia,6-phospho-alpha-glucosidase ,,Fusobacteriaceae,C4N20_08455,Fusobacterium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,ful:C4N20_08455,,A0A2P1S3Y2,GI:492825061|GI:1370547275|EMBL-CDS:AVQ28102.1|REFSEQ:WP_005979015.1,Fusobacteriales,Fusobacterium ulcerans.,FALSE,,,PF02056|PF11975,Fusobacteria,FALSE,442,BLASTHIT,A0A2P1S3Y2,Fusobacterium ulcerans,,Bacteria,,861,TrEMBL
1440091,,,Clostridia,Alpha-galactosidase ,3.2.1.22 {ECO:0000313|EMBL:RHM29464.1},Lachnospiraceae,DWZ74_07895,Blautia,0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor|0052692 raffinose alpha-galactosidase activity,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A396FUM2,EMBL-CDS:RGI94516.1|EMBL-CDS:RHM29464.1,Clostridiales,Blautia obeum.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,471,BLASTHIT,A0A396FUM2,Blautia obeum,,Bacteria,,40520,TrEMBL
1440097,,,Bacilli,Maltose-6'-phosphate glucosidase ,,Enterococcaceae,EGW79_12705,Enterococcus,,Skin|Not Specified,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A3N3SZB2,GI:488255137|EMBL-CDS:ROY62111.1|EMBL-CDS:ROY95043.1|EMBL-CDS:ROY96012.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,441,BLASTHIT,A0A3N3SZB2,Enterococcus faecium,,Bacteria,,1352,TrEMBL
1440100,,,Erysipelotrichia,Family 4 glycosyl hydrolase ,,Erysipelotrichaceae,HOLDEFILI_02638,Holdemania,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,B9Y9Y1,GI:223962789|GI:492951718|EMBL-CDS:EEF67218.1|REFSEQ:WP_006059803.1,Erysipelotrichales,Holdemania filiformis DSM 12042.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,444,BLASTHIT,B9Y9Y1,Holdemania filiformis DSM 12042,545696.HOLDEFILI_02638,Bacteria,,545696,TrEMBL
1440102,,GH4,Bacilli,Family 4 glycosyl hydrolase ,3.2.1.122 {ECO:0000313|EMBL:EEI69542.1},Lactobacillaceae,HMPREF0530_0156,Lactobacillus,0050081 maltose-6'-phosphate glucosidase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Microaerophilic,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,C2F998,GI:227189475|EMBL-CDS:EEI69542.1,Lactobacillales,Lactobacillus paracasei subsp. paracasei ATCC 25302.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,462,BLASTHIT,C2F998,Lactobacillus paracasei subsp. paracasei ATCC 2530,,Bacteria,,525337,TrEMBL
1440106,,,Coriobacteriia,Maltose-6'-phosphate glucosidase malH ,,Coriobacteriaceae,HMPREF9452_01867,Collinsella,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,G1WKK4,GI:345899098|GI:496433046|EMBL-CDS:EGX68949.1|REFSEQ:WP_009141893.1,Coriobacteriales,Collinsella tanakaei YIT 12063.,FALSE,fig|742742.3.peg.1848,,PF02056|PF11975,Actinobacteria,FALSE,447,BLASTHIT,G1WKK4,Collinsella tanakaei YIT 12063,,Bacteria,,742742,TrEMBL
1440107,,,Fusobacteriia,Uncharacterized protein ,,Fusobacteriaceae,HMPREF0402_02577,Fusobacterium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,H1PVY4,GI:492825061|GI:371962229|EMBL-CDS:EHO79838.1|REFSEQ:WP_005979015.1,Fusobacteriales,Fusobacterium ulcerans 12-1B.,FALSE,fig|457404.5.peg.2576,,PF02056|PF11975,Fusobacteria,FALSE,442,BLASTHIT,H1PVY4,Fusobacterium ulcerans 12-1B,,Bacteria,,457404,TrEMBL
1440112,,,Clostridia,Family 4 glycosyl hydrolase ,,Clostridiaceae,HMPREF1548_02431,Clostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,U2AWU0,GI:542972402|EMBL-CDS:ERI70304.1,Clostridiales,Clostridium sp. KLE 1755.,TRUE,fig|1226325.3.peg.2231,,PF02056|PF11975,Firmicutes,FALSE,443,BLASTHIT,U2AWU0,Clostridium sp. KLE 1755,,Bacteria,,1226325,TrEMBL
1440113,,,Clostridia,Uncharacterized protein ,,Clostridiaceae,CSBG_01626,Clostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,V9HEJ7,GI:226912799|EMBL-CDS:EEH98000.1,Clostridiales,Clostridium sp. 7_2_43FAA.,TRUE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,V9HEJ7,Clostridium sp. 7_2_43FAA,457396.CSBG_01626,Bacteria,,457396,TrEMBL
1440115,,GH4,Bacilli,6-phospho-alpha-glucosidase 1,3.2.1.122,Lactobacillaceae,simA,Lactobacillus,0050081 maltose-6'-phosphate glucosidase activity|0046872 metal ion binding|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,lca:LSEI_0369,,Q03C44,GI:116493936|GI:499993368|GI:116104086|GI:122264618|EMBL-CDS:ABJ69228.1|REFSEQ:WP_011674086.1|REFSEQ:YP_805670.1,Lactobacillales,Lactobacillus paracasei  (strain ATCC 334 / BCRC 17002 / CIP 107868 /KCTC 3260 / NRRL B-441),TRUE,fig|321967.11.peg.390,,PF02056|PF11975,Firmicutes,FALSE,442,BLASTHIT,Q03C44,Lactobacillus paracasei ATCC 334,,Bacteria,6-phospho-alpha-glucosidase 1,321967,SwissProt
1440123,,,Bacilli,Putative maltose-6'-phosphate glucosidase ,,Enterococcaceae,HMPREF1359_02580,Enterococcus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Blood,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A0M1X7Z1,GI:402994794|EMBL-CDS:EJY09299.1,Lactobacillales,Enterococcus faecium E417.,FALSE,fig|1134817.3.peg.2410,,PF02056|PF11975,Firmicutes,FALSE,443,BLASTHIT,A0A0M1X7Z1,Enterococcus faecium E417,,Bacteria,,1134817,TrEMBL
1440129,,,Bacilli,Glycosyl hydrolase family protein ,3.2.1.- {ECO:0000313|EMBL:SAZ27436.1},Enterococcaceae,AS238_15925,Enterococcus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin|Not Specified,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A133CNL8,GI:488232508|GI:985107189|GI:985194708|GI:1024764900|GI:1039153108|GI:1095524276|GI:985098455|GI:985193736|GI:985109233|GI:985095118|GI:1062458945|GI:985210147|GI:1159234912|GI:985171028|GI:996403999|GI:984817570|GI:1113047489|GI:985197716|GI:1317773534|GI:985239073|GI:1062435623|GI:985150970|GI:985218618|GI:703906859|GI:1040771802|GI:1132514389|GI:975001312|GI:985128851|GI:996628896|GI:985108129|GI:1359095687|GI:1132530200|GI:1277663494|GI:1317779438|GI:1317782425|GI:985180386|GI:996375946|GI:996394808|GI:985125155|GI:1132525801|GI:985213287|GI:1132515769|GI:985129744|GI:1159232002|GI:1062446737|GI:1004805631|GI:985236442|GI:985207487|GI:984391950|GI:1317776462|GI:996400079|GI:1187645010|GI:985156245|GI:1234768482|GI:1187650387|GI:985167299|GI:985230123|GI:1317788386|GI:1150408045|GI:985100222|GI:985138619|GI:1158643602|GI:1112964619|GI:1317791319|GI:1275414524|GI:1317785404|GI:1132519367|GI:1108548911|GI:1275411567|GI:1234139531|GI:695582039|GI:985233929|GI:996384557|GI:985243834|GI:985242766|GI:1245675365|GI:1062453901|GI:985220613|GI:985137396|GI:1234765294|GI:985165937|GI:985153701|GI:1234783445|GI:1145977489|GI:1008421779|GI:985198598|GI:985184613|GI:1132607520|GI:996400949|GI:996369123|GI:985185495|GI:1405518515|GI:985202594|GI:985149586|GI:985114141|GI:1405515491|GI:985149148|GI:985217418|GI:1158647681|GI:985125779|GI:985229676|GI:1062461460|GI:996386951|GI:985149536|GI:703907223|GI:1159234813|GI:985175914|GI:996396672|GI:985183674|EMBL-CDS:AQY32975.1|EMBL-CDS:KWY42061.1|EMBL-CDS:PZM55384.1|EMBL-CDS:SAZ27436.1|REFSEQ:WP_002303716.1,Lactobacillales,Enterococcus faecium ,FALSE,fig|1352.770.peg.1767,,PF02056|PF11975,Firmicutes,FALSE,441,BLASTHIT,A0A133CNL8,Enterococcus faecium,,Bacteria,,1352,TrEMBL
1440133,,,Bacilli,Maltose-6'-phosphate glucosidase ,,Enterococcaceae,B1P95_13325,Enterococcus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin|Not Specified,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A1S8IIA5,GI:1149370204|GI:488217605|GI:1149355017|GI:1149384411|GI:1149390917|GI:1195919259|GI:1151037163|GI:1195907528|GI:1143516348|GI:1195883202|GI:1149362944|GI:1195890310|GI:1132412171|GI:1149368578|GI:1195886826|GI:1328375002|GI:1132441134|GI:1195897801|GI:1195876685|GI:1195918312|GI:1149381413|GI:1149354492|GI:1149378524|GI:1149364970|GI:1143522235|GI:1149375547|GI:1195877791|EMBL-CDS:AUO60252.1|EMBL-CDS:OOL80025.1|EMBL-CDS:OUK16688.1|EMBL-CDS:OUK25936.1|EMBL-CDS:OUK44654.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,443,BLASTHIT,A0A1S8IIA5,Enterococcus faecium,,Bacteria,,1352,TrEMBL
1440138,,,Clostridia,6-phospho-alpha-glucosidase ,,Ruminococcaceae,CGS55_04055,Faecalibacterium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A2A7A2A2,EMBL-CDS:PDX73192.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,452,BLASTHIT,A0A2A7A2A2,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
1440149,,,Clostridia,6-phospho-alpha-glucosidase ,,Ruminococcaceae,C4N21_09790,Faecalibacterium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A329UN86,EMBL-CDS:RAW64581.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,452,BLASTHIT,A0A329UN86,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
1440156,,,Clostridia,6-phospho-alpha-glucosidase ,,Ruminococcaceae,DW855_08535,Faecalibacterium,,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A3E2W2I8,EMBL-CDS:RGC18331.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,452,BLASTHIT,A0A3E2W2I8,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
1440157,,,Erysipelotrichia,6-phospho-alpha-glucosidase ,,Erysipelotrichaceae,DW242_09670,Erysipelatoclostridium,,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3E3AFJ4,GI:496066750|EMBL-CDS:RGC89455.1|EMBL-CDS:RGD85003.1|REFSEQ:WP_008791257.1,Erysipelotrichales,Erysipelatoclostridium ramosum.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,448,BLASTHIT,A0A3E3AFJ4,Erysipelatoclostridium ramosum,,Bacteria,,1547,TrEMBL
1440164,,,Erysipelotrichia,Uncharacterized protein ,,Erysipelotrichaceae,HMPREF1021_01355,Coprobacillus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,G9R0B1,GI:496066750|GI:365262267|EMBL-CDS:EHM92159.1|REFSEQ:WP_008791257.1,Erysipelotrichales,Coprobacillus sp. 3_3_56FAA.,FALSE,fig|665941.3.peg.1341,,PF02056|PF11975,Firmicutes,FALSE,448,BLASTHIT,G9R0B1,Coprobacillus sp. 3_3_56FAA,,Bacteria,,665941,TrEMBL
1440165,,,Erysipelotrichia,Uncharacterized protein ,,Erysipelotrichaceae,HMPREF0978_00449,Coprobacillus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,H1AIE2,GI:373915995|GI:496066750|EMBL-CDS:EHQ47743.1|REFSEQ:WP_008791257.1,Erysipelotrichales,Coprobacillus sp. 8_2_54BFAA.,FALSE,fig|469597.4.peg.442,,PF02056|PF11975,Firmicutes,FALSE,448,BLASTHIT,H1AIE2,Coprobacillus sp. 8_2_54BFAA,,Bacteria,,469597,TrEMBL
1440167,,,Clostridia,Family 4 glycosyl hydrolase ,,Clostridiaceae,CLOSPO_00671,Clostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,J7SGI7,GI:187774054|EMBL-CDS:EDU37856.1,Clostridiales,Clostridium sporogenes  (strain ATCC 15579),TRUE,,,PF02056|PF11975,Firmicutes,FALSE,453,BLASTHIT,J7SGI7,Clostridium sporogenes ATCC 15579,,Bacteria,,471871,TrEMBL
1440168,,,Bacilli,Maltose-6'-phosphate glucosidase ,3.2.1.122 {ECO:0000313|EMBL:AFK58636.1},Enterococcaceae,HMPREF0351_11012,Enterococcus,0050081 maltose-6'-phosphate glucosidase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Blood|Gastrointestinal tract|Not Specified,"Aerobe,Facultative",IPR022616,IPR001088,IPR015955|IPR036291,,efu:HMPREF0351_11012,,Q3XYJ0,GI:488217605|GI:389868195|GI:68194804|GI:388533444|EMBL-CDS:AFK58636.1|REFSEQ:WP_002288813.1|REFSEQ:YP_006375618.1,Lactobacillales,Enterococcus faecium DO.,TRUE,,,PF02056|PF11975,Firmicutes,FALSE,443,BLASTHIT,Q3XYJ0,Enterococcus faecium DO,,Bacteria,,333849,TrEMBL
