SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMP Body Site,HMP Oxygen,InterPro (Domain),InterPro (Family),InterPro (Homologous Superfamily),InterPro (Other),KEGG ID,Kingdom,name,NCBI IDs,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
2352051,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EGW16_05045,Enterococcus,,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A3N3H842,GI:749430430|GI:1046365402|GI:749435267|GI:488300902|GI:1192953573|EMBL-CDS:ROX30141.1|EMBL-CDS:ROX34020.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,A0A3N3H842,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2352052,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EGW20_04990,Enterococcus,,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A3N3MU70,GI:989622866|GI:949757047|EMBL-CDS:ROX70647.1|EMBL-CDS:ROX98368.1|EMBL-CDS:ROY37826.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,A0A3N3MU70,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2352053,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EGW77_12395,Enterococcus,,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A3N3PKM2,EMBL-CDS:ROY19573.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3N3PKM2,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2352054,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EGW70_11500,Enterococcus,,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A3N3RTP6,EMBL-CDS:ROY47874.1|EMBL-CDS:ROZ36456.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3N3RTP6,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2352055,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEI13395.1},Enterococcaceae,HMPREF0348_0101,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Aerobe,,IPR010905,IPR008928|IPR012341,,,,C0X0R6,GI:227075432|GI:488288659|EMBL-CDS:EEI13395.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis TX0104.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,C0X0R6,Enterococcus faecalis TX0104,,Bacteria,,491074,TrEMBL
2352056,,,Bacilli,Glycosyl hydrolase ,,Enterococcaceae,EFBG_00532,Enterococcus,0016787 hydrolase activity,Urogenital tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,C7D1Z9,GI:255968172|GI:488288659|EMBL-CDS:EET98794.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis T2.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,C7D1Z9,Enterococcus faecalis T2,,Bacteria,,565637,TrEMBL
2352057,,,Bacilli,Uncharacterized protein ,,Enterococcaceae,EFNG_01037,Enterococcus,0003824 catalytic activity,Liver,Facultative,,IPR010905,IPR008928|IPR012341,,,,C7VA92,GI:256999314|GI:488311160|EMBL-CDS:EEU85834.1|REFSEQ:WP_002380545.1,Lactobacillales,Enterococcus faecalis CH188.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,C7VA92,Enterococcus faecalis CH188,,Bacteria,,565644,TrEMBL
2352058,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFE20254.1},Enterococcaceae,HMPREF9376_00690,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,,,D4EJ78,GI:488285629|GI:291083291|EMBL-CDS:EFE20254.1|REFSEQ:WP_002356837.1,Lactobacillales,Enterococcus faecalis S613.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,D4EJ78,Enterococcus faecalis S613,,Bacteria,,699185,TrEMBL
2352059,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFE16334.1},Enterococcaceae,HMPREF9377_01511,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,,,D4EVE2,GI:291078970|GI:488285629|EMBL-CDS:EFE16334.1|REFSEQ:WP_002356837.1,Lactobacillales,Enterococcus faecalis R712.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,D4EVE2,Enterococcus faecalis R712,,Bacteria,,699186,TrEMBL
2352061,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFQ68757.1},Enterococcaceae,HMPREF9493_00589,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,,,E2YAU9,GI:311290201|GI:488285629|EMBL-CDS:EFQ68757.1|REFSEQ:WP_002356837.1,Lactobacillales,Enterococcus faecalis DAPTO 516.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,E2YAU9,Enterococcus faecalis DAPTO 516,,Bacteria,,749490,TrEMBL
2352062,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFQ11112.1},Enterococcaceae,HMPREF9492_00502,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,,,E2YJ84,GI:310627829|GI:488285629|EMBL-CDS:EFQ11112.1|REFSEQ:WP_002356837.1,Lactobacillales,Enterococcus faecalis DAPTO 512.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,E2YJ84,Enterococcus faecalis DAPTO 512,,Bacteria,,749489,TrEMBL
2352063,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFQ16222.1},Enterococcaceae,HMPREF9512_01504,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Urogenital tract,,,IPR010905,IPR008928|IPR012341,,,,E2YVX7,GI:310632939|GI:488311160|GI:486961390|EMBL-CDS:EFQ16222.1|REFSEQ:WP_002380545.1,Lactobacillales,Enterococcus faecalis EnGen0311.,FALSE,fig|749509.5.peg.2034,,PF07470,Firmicutes,FALSE,380,BLASTHIT,E2YVX7,Enterococcus faecalis EnGen0311,,Bacteria,,749509,TrEMBL
2352064,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFU88782.1},Enterococcaceae,HMPREF9511_03253,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,,,IPR010905,IPR008928|IPR012341,,,,E6F2C2,GI:488311160|GI:315576591|EMBL-CDS:EFU88782.1|REFSEQ:WP_002380545.1,Lactobacillales,Enterococcus faecalis TX0630.,FALSE,fig|749508.3.peg.3024,,PF07470,Firmicutes,FALSE,380,BLASTHIT,E6F2C2,Enterococcus faecalis TX0630,,Bacteria,,749508,TrEMBL
2352065,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFT47609.1},Enterococcaceae,HMPREF9501_01599,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,,,IPR010905,IPR008928|IPR012341,,,,E6GKZ6,GI:315035677|GI:488285629|EMBL-CDS:EFT47609.1|REFSEQ:WP_002356837.1,Lactobacillales,Enterococcus faecalis TX0027.,FALSE,fig|749498.3.peg.1536,,PF07470,Firmicutes,FALSE,380,BLASTHIT,E6GKZ6,Enterococcus faecalis TX0027,,Bacteria,,749498,TrEMBL
2352066,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EIC96759.1},Lachnospiraceae,HMPREF9970_0675,Lachnoanaerobaculum,0016798 hydrolase activity  acting on glycosyl bonds,Oral,,,IPR010905,IPR008928|IPR012341,,,,I0RAQ1,GI:496028652|GI:383305392|EMBL-CDS:EIC96759.1|REFSEQ:WP_008753159.1,Clostridiales,Lachnoanaerobaculum saburreum F0468.,FALSE,fig|1095750.3.peg.491,,PF07470,Firmicutes,FALSE,401,BLASTHIT,I0RAQ1,Lachnoanaerobaculum saburreum F0468,,Bacteria,,1095750,TrEMBL
2352067,,,Bacilli,Family 88 glycosyl hydrolase ,3.2.1.- {ECO:0000313|EMBL:AFK59784.1},Enterococcaceae,HMPREF0351_12160,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood|Gastrointestinal tract|Not Specified,"Aerobe,Facultative",,IPR010905,IPR008928|IPR012341,,efu:HMPREF0351_12160,,I3U446,GI:389869343|GI:488250206|GI:388534592|EMBL-CDS:AFK59784.1|REFSEQ:WP_002321414.1|REFSEQ:YP_006376766.1,Lactobacillales,Enterococcus faecium DO.,TRUE,,,PF07470,Firmicutes,FALSE,407,BLASTHIT,I3U446,Enterococcus faecium DO,,Bacteria,,333849,TrEMBL
2352068,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1331_02130,Enterococcus,0016787 hydrolase activity,Skin,,,IPR010905,IPR008928|IPR012341,,,,J5CHA8,GI:402362787|GI:488288659|EMBL-CDS:EJU97304.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis ERV25.,FALSE,fig|1134788.3.peg.1975,,PF07470,Firmicutes,FALSE,380,BLASTHIT,J5CHA8,Enterococcus faecalis ERV25,,Bacteria,,1134788,TrEMBL
2352071,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1342_01686,Enterococcus,0016787 hydrolase activity,Urogenital tract,,,IPR010905,IPR008928|IPR012341,,,,J5J2N7,GI:402401579|GI:488288659|EMBL-CDS:EJV34345.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis ERV85.,FALSE,fig|1134799.3.peg.1539,,PF07470,Firmicutes,FALSE,380,BLASTHIT,J5J2N7,Enterococcus faecalis ERV85,,Bacteria,,1134799,TrEMBL
2352073,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1330_02570,Enterococcus,0016787 hydrolase activity,Skin,,,IPR010905,IPR008928|IPR012341,,,,J6CEH3,GI:402359979|GI:488288659|EMBL-CDS:EJU94595.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis ERV129.,FALSE,fig|1134787.3.peg.2381,,PF07470,Firmicutes,FALSE,380,BLASTHIT,J6CEH3,Enterococcus faecalis ERV129,,Bacteria,,1134787,TrEMBL
2352080,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1337_01682,Enterococcus,0016787 hydrolase activity,Skin,,,IPR010905,IPR008928|IPR012341,,,,J6Q4P9,GI:402384336|GI:488288659|EMBL-CDS:EJV17889.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis ERV65.,FALSE,fig|1134794.3.peg.1602,,PF07470,Firmicutes,FALSE,380,BLASTHIT,J6Q4P9,Enterococcus faecalis ERV65,,Bacteria,,1134794,TrEMBL
2352081,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1341_03257,Enterococcus,0016787 hydrolase activity,Urogenital tract,,,IPR010905,IPR008928|IPR012341,,,,J6QKW4,GI:402390551|GI:488288659|EMBL-CDS:EJV23887.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis ERV81.,FALSE,fig|1134798.3.peg.3019,,PF07470,Firmicutes,FALSE,380,BLASTHIT,J6QKW4,Enterococcus faecalis ERV81,,Bacteria,,1134798,TrEMBL
2352082,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1339_02415,Enterococcus,0016787 hydrolase activity,Skin,,,IPR010905,IPR008928|IPR012341,,,,J6QMB9,GI:488288659|GI:402391210|EMBL-CDS:EJV24522.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis ERV72.,FALSE,fig|1134796.3.peg.2253,,PF07470,Firmicutes,FALSE,380,BLASTHIT,J6QMB9,Enterococcus faecalis ERV72,,Bacteria,,1134796,TrEMBL
2352083,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1343_03200,Enterococcus,0016787 hydrolase activity,Urogenital tract,,,IPR010905,IPR008928|IPR012341,,,,J6R6M6,GI:402401008|GI:488288659|EMBL-CDS:EJV33809.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis ERV93.,FALSE,fig|1134800.3.peg.2985,,PF07470,Firmicutes,FALSE,380,BLASTHIT,J6R6M6,Enterococcus faecalis ERV93,,Bacteria,,1134800,TrEMBL
2352085,,GH88,Bacilli,Glucuronyl hydrolase| putative ,,Enterococcaceae,EF_2235,Enterococcus,0016787 hydrolase activity,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,efa:EF2235,,Q832J1,GI:81585104|GI:508211211|GI:29376742|GI:508175026|GI:29344207|GI:488288659|EMBL-CDS:AAO81966.1|REFSEQ:NP_815896.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis  (strain ATCC 700802 / V583),TRUE,fig|226185.45.peg.1292,,PF07470,Firmicutes,FALSE,380,BLASTHIT,Q832J1,Enterococcus faecalis V583,226185.EF2235,Bacteria,,226185,TrEMBL
2352091,,,Clostridia,Putative unsaturated glucuronyl hydrolase ,,Lachnospiraceae,GCWU0000282_002689,Catonella,0016787 hydrolase activity,Oral,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,V2Y0N5,GI:556510636|GI:554919543|EMBL-CDS:ESL02553.1|REFSEQ:WP_023355535.1,Clostridiales,Catonella morbi ATCC 51271.,FALSE,,,PF07470,Firmicutes,FALSE,401,BLASTHIT,V2Y0N5,Catonella morbi ATCC 51271,,Bacteria,,592026,TrEMBL
2352097,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,CUS36_05090,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3F3LZ42,EMBL-CDS:PQG48537.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,407,BLASTHIT,A0A3F3LZ42,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352098,,,Bacilli,Glycosyl hydrolase ,,Enterococcaceae,EB12_00243,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3F3NSI5,EMBL-CDS:RBS34819.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,400,BLASTHIT,A0A3F3NSI5,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352101,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFU05610.1},Enterococcaceae,HMPREF9513_01901,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,,,IPR010905,IPR008928|IPR012341,,,,E6IC85,GI:488340344|GI:315161593|EMBL-CDS:EFU05610.1|REFSEQ:WP_002409729.1,Lactobacillales,Enterococcus faecalis TX0645.,FALSE,fig|749510.3.peg.1802,,PF07470,Firmicutes,FALSE,380,BLASTHIT,E6IC85,Enterococcus faecalis TX0645,,Bacteria,,749510,TrEMBL
2352102,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EGC70716.1},Enterococcaceae,HMPREF9087_0093,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Oral,Aerobe,,IPR010905,IPR008928|IPR012341,,,,F0EFZ6,GI:491374236|GI:325158570|EMBL-CDS:EGC70716.1|REFSEQ:WP_005232129.1,Lactobacillales,Enterococcus casseliflavus ATCC 12755.,FALSE,,,PF07470,Firmicutes,FALSE,383,BLASTHIT,F0EFZ6,Enterococcus casseliflavus ATCC 12755,,Bacteria,,888066,TrEMBL
2352109,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CWI48239.1},Streptococcaceae,ERS409405_01874,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0Y4FSU6,EMBL-CDS:CWI48239.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A0Y4FSU6,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2352114,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,A6B47_03545,Enterococcus,0016787 hydrolase activity,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A1Y0LY58,GI:1178123708|GI:749428472|GI:749437846|GI:1199773132|GI:1102524123|GI:488321852|GI:1046308718|EMBL-CDS:ARV02974.1|REFSEQ:WP_002391237.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A1Y0LY58,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2352117,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,CGS46_14965,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A2A6Z8T9,EMBL-CDS:PDX57779.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,386,BLASTHIT,A0A2A6Z8T9,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352118,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,CGS56_12575,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A2A7A6F6,EMBL-CDS:PDX74721.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A2A7A6F6,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352124,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EGW15_13335,Enterococcus,,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A3N3EXG1,EMBL-CDS:ROW81961.1|EMBL-CDS:ROW82155.1|EMBL-CDS:ROX23694.1|EMBL-CDS:ROY16159.1|EMBL-CDS:ROY36324.1|EMBL-CDS:ROY96654.1|EMBL-CDS:ROZ24016.1|EMBL-CDS:ROZ39951.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,A0A3N3EXG1,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2352125,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EGW26_03775,Enterococcus,,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3N3IJE9,EMBL-CDS:ROX46576.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3N3IJE9,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352126,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFT47231.1},Enterococcaceae,HMPREF9501_01922,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,,,IPR010905,IPR008928|IPR012341,,,,E6GLV8,GI:488321852|GI:315035299|EMBL-CDS:EFT47231.1|REFSEQ:WP_002391237.1,Lactobacillales,Enterococcus faecalis TX0027.,FALSE,fig|749498.3.peg.1837,,PF07470,Firmicutes,FALSE,387,BLASTHIT,E6GLV8,Enterococcus faecalis TX0027,,Bacteria,,749498,TrEMBL
2352127,,,Clostridia,Glycoside hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:ETO98960.1},Lachnospiraceae,HMPREF1495_0799,Lachnoanaerobaculum,0016798 hydrolase activity  acting on glycosyl bonds,Oral,,,IPR010905,IPR008928|IPR012341,,,,W2VLA2,GI:736078135|GI:570845351|EMBL-CDS:ETO98960.1|REFSEQ:WP_034211686.1,Clostridiales,Lachnoanaerobaculum sp. MSX33.,FALSE,fig|936596.3.peg.421,,PF07470,Firmicutes,FALSE,401,BLASTHIT,W2VLA2,Lachnoanaerobaculum sp. MSX33,,Bacteria,,936596,TrEMBL
2352131,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,A5814_002379,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A242FSY8,GI:1494011973|GI:1192876903|GI:488304102|EMBL-CDS:OTO54255.1|REFSEQ:WP_002374868.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A242FSY8,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352136,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EG883_04635,Enterococcus,,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3N3L4Y9,GI:1409960513|GI:488238801|GI:1234775518|GI:1234772488|GI:985227139|EMBL-CDS:ROX56346.1|EMBL-CDS:ROX78000.1|EMBL-CDS:ROX97103.1|EMBL-CDS:ROY69061.1|EMBL-CDS:ROY90900.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3N3L4Y9,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352137,,,Bacilli,Unsaturated glucuronyl hydrolase ,,Enterococcaceae,EFSG_01750,Enterococcus,0016787 hydrolase activity,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,C9BFV7,GI:257824252|GI:488238801|EMBL-CDS:EEV51184.1|REFSEQ:WP_002310009.1,Lactobacillales,"Enterococcus faecium 1,141,733.",FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,C9BFV7,"Enterococcus faecium 1,141,733",,Bacteria,,565659,TrEMBL
2352139,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1345_01361,Enterococcus,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,J8ZEE2,GI:488238801|GI:402420906|EMBL-CDS:EJV53176.1|REFSEQ:WP_002310009.1,Lactobacillales,Enterococcus faecium TX1337RF.,FALSE,fig|1134802.3.peg.1276,,PF07470,Firmicutes,FALSE,387,BLASTHIT,J8ZEE2,Enterococcus faecium TX1337RF,,Bacteria,,1134802,TrEMBL
2352146,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,C4N21_12485,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A2A6ZXD1,EMBL-CDS:PDX71561.1|EMBL-CDS:RAW63832.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A2A6ZXD1,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352147,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,C2U44_30660,Klebsiella,0016787 hydrolase activity,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A2I8WLK8,GI:757715721|GI:1336575900|EMBL-CDS:AUV95066.1|REFSEQ:WP_042943979.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,392,BLASTHIT,A0A2I8WLK8,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352149,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,DKP78_07800,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A2V2PME0,EMBL-CDS:PWS24459.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A2V2PME0,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352154,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFQ06598.1},Ruminococcaceae,HMPREF9436_01908,Faecalibacterium,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,E2ZJQ9,GI:310623157|GI:492741188|EMBL-CDS:EFQ06598.1|REFSEQ:WP_005943352.1,Clostridiales,Faecalibacterium cf. prausnitzii KLE1255.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,E2ZJQ9,Faecalibacterium cf. prausnitzii KLE1255,748224.HMPREF9436_01908,Bacteria,,748224,TrEMBL
2352155,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFU76758.1},Lachnospiraceae,HMPREF0381_1363,Lachnoanaerobaculum,0016798 hydrolase activity  acting on glycosyl bonds,Oral,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,E6LN28,GI:315486402|GI:496026623|EMBL-CDS:EFU76758.1|REFSEQ:WP_008751130.1,Clostridiales,Lachnoanaerobaculum saburreum DSM 3986.,FALSE,,,PF07470,Firmicutes,FALSE,401,BLASTHIT,E6LN28,Lachnoanaerobaculum saburreum DSM 3986,887325.HMPREF0381_1363,Bacteria,,887325,TrEMBL
2352158,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,AB185_06840,Klebsiella,0016787 hydrolase activity,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,koc:AB185_06840,,A0A0G3S593,GI:828959958|GI:836564312|EMBL-CDS:AKL33627.1|REFSEQ:WP_047722775.1,Enterobacterales,Klebsiella oxytoca.,FALSE,fig|571.62.peg.302,,PF07470,Proteobacteria,FALSE,392,BLASTHIT,A0A0G3S593,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352162,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,A5810_000621,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A242BLL9,GI:1192818671|EMBL-CDS:OTN96286.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A242BLL9,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352164,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,CRM75_15870,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A2A7T019,EMBL-CDS:PEH49254.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A2A7T019,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352167,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,C7J97_05775,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A367G8F9,EMBL-CDS:RCH47008.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A367G8F9,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
